subject_id,epoch,label,mean_2,std_2,variance_2,skew_2,kurtosis_2,rms_2,zcr_2,delta_power_2,delta_relative_power_2,theta_power_2,theta_relative_power_2,alpha_power_2,alpha_relative_power_2,beta_power_2,beta_relative_power_2,gamma_power_2,gamma_relative_power_2,hjorth_activity_2,hjorth_mobility_2,hjorth_complexity_2,perm_entropy_2,approx_entropy_2,sample_entropy_2,shannon_entropy_2,stft_mean_power_2,wavelet_mean_power_2,higuchi_fd_2,hurst_exponent_2,lyapunov_exponent_2
narco4,675,1,-1.11764783e-07,1.64575316e-05,2.70850346e-10,0.17837618,1.85822848,1.64579111e-05,0.02200521,6.04314062e-11,0.59679239,4.57676528e-11,0.45198,1.81129878e-11,0.17887542,2.81990003e-12,0.02784802,2.9514356e-14,0.00029147,2.70850346e-10,0.05898174,1.73370591,0.51782177,0.22810545,0.1833076,2.55699659,2.599211770457225e-07,1.785905272974421e-05,0.9635363722781574,0.1096891260800298,0.0643252829085736
narco4,676,1,1.18936248e-07,1.27479779e-05,1.62510941e-10,-0.05546683,0.84098611,1.27485327e-05,0.02252604,3.02529383e-11,0.47085875,3.09615957e-11,0.48188834,1.89202668e-11,0.2944763,2.58817105e-12,0.04028247,2.97880176e-14,0.00046362,1.62510941e-10,0.07400176,1.38803854,0.51246721,0.30509549,0.25435389,2.83033933,2.2353206078685186e-07,1.632676416115929e-05,0.9628141690114862,0.2687186964630292,0.0643670174368576
narco4,677,1,-1.05306951e-07,1.32695887e-05,1.76081984e-10,-0.01619648,0.509416,1.32700065e-05,0.02441406,3.24702554e-11,0.4866999,2.7256965e-11,0.40855737,1.99497718e-11,0.29902912,3.53134458e-12,0.05293168,3.01104218e-14,0.00045133,1.76081984e-10,0.07564116,1.41258476,0.51351929,0.31815662,0.26550276,2.85324015,2.3319293392493614e-07,1.5623666929049397e-05,0.962096585445836,0.3411812402726138,0.0639345338965665
narco4,678,1,-8.60983804e-09,1.45826502e-05,2.12653688e-10,-0.08902896,1.40734289,1.45826528e-05,0.02265625,3.80575771e-11,0.51353893,3.25213585e-11,0.43883466,2.0335253e-11,0.27439855,3.29970419e-12,0.04452534,3.48565829e-14,0.00047035,2.12653688e-10,0.06901422,1.56594061,0.51402073,0.28396395,0.24351736,2.7797824,2.4790563513045064e-07,1.7010400088048955e-05,0.9631521875238108,0.4111394411980659,0.0633641140629836
narco4,679,1,-2.30096385e-08,1.421767e-05,2.02142142e-10,-0.13425128,0.83526767,1.42176887e-05,0.01920573,3.8423108e-11,0.52510128,3.34149044e-11,0.45665772,1.77229754e-11,0.2422073,2.47795848e-12,0.0338645,3.07082085e-14,0.00041967,2.02142142e-10,0.06559859,1.5388179,0.5176177,0.26544626,0.22683435,2.75538001,2.4473578378863295e-07,1.721647793376532e-05,0.963795213344955,0.2906833892698667,0.0653033405134516
narco4,680,1,-8.3145781e-08,1.31634226e-05,1.73275695e-10,0.07403312,0.15499527,1.31636852e-05,0.02467448,3.2080791e-11,0.46851522,2.92637391e-11,0.42737435,2.26436369e-11,0.33069286,3.32296091e-12,0.04852928,2.56855289e-14,0.00037512,1.73275695e-10,0.07668569,1.37192383,0.50974793,0.32662572,0.28565354,2.85613232,2.3630192449633225e-07,1.629725287953934e-05,0.9657387229157924,0.2489678402617019,0.0646115355016519
narco4,681,1,2.4906252e-07,1.61344995e-05,2.60322073e-10,0.19921221,0.57734492,1.61364217e-05,0.02044271,4.20938792e-11,0.4822133,3.91496626e-11,0.44848535,2.59210919e-11,0.2969433,3.43507959e-12,0.03935111,2.9158075e-14,0.00033403,2.60322073e-10,0.06684466,1.56854069,0.5083913,0.27428591,0.23417852,2.77830071,2.683268637376868e-07,1.857247121736225e-05,0.966816318329372,0.2916921600053876,0.0655520211777339
narco4,682,1,6.85952381e-08,1.5927658e-05,2.53690289e-10,0.26943224,1.52899327,1.59278057e-05,0.0234375,4.73012809e-11,0.51389515,3.99873466e-11,0.43443439,2.56493624e-11,0.27866228,3.10711727e-12,0.03375664,2.54908041e-14,0.00027694,2.53690289e-10,0.06625563,1.56421896,0.5065063,0.27064738,0.2342816,2.73410852,2.655136509766187e-07,1.8226101209226887e-05,0.9676815387051252,0.3202440427268995,0.0649876059432562
narco4,683,1,-2.30411011e-07,1.29546456e-05,1.67822844e-10,0.02919789,0.20659318,1.29566945e-05,0.02083333,2.80779401e-11,0.49329941,2.43827453e-11,0.42837878,1.48863003e-11,0.26153639,2.65242205e-12,0.04660022,2.58135597e-14,0.00045352,1.67822844e-10,0.06741497,1.49732708,0.512528,0.27561208,0.23960087,2.80197543,2.256416276409357e-07,1.4942818350853305e-05,0.962651145023454,0.1373858961529334,0.0650065341230487
narco4,684,1,5.02764027e-08,1.60397948e-05,2.57275017e-10,0.05151233,0.61644951,1.60398736e-05,0.02063802,4.06776616e-11,0.46581912,3.69381521e-11,0.42299623,2.6278226e-11,0.30092438,3.1872389e-12,0.03649858,3.08037944e-14,0.00035275,2.57275017e-10,0.06595396,1.60241626,0.51545798,0.26909617,0.22848996,2.79108633,2.7168100690890013e-07,1.7276519157802084e-05,0.9651040653378417,0.4741128821698895,0.0647022030247647
narco4,685,1,8.39372058e-08,1.53018465e-05,2.34146505e-10,-0.00980507,0.37918892,1.53020767e-05,0.0203776,4.4311674e-11,0.48780963,4.41549325e-11,0.48608413,2.49444075e-11,0.27460308,2.75898107e-12,0.03037253,2.91173356e-14,0.00032054,2.34146505e-10,0.06765091,1.49901127,0.50861588,0.27737724,0.23641716,2.75570859,2.632450715139524e-07,1.8431657751690526e-05,0.9676568511989416,0.3329836327190703,0.066301677974046
narco4,686,1,-2.83416302e-08,1.57018718e-05,2.46548778e-10,0.19686103,0.41916076,1.57018974e-05,0.0219401,3.59893028e-11,0.43421759,3.86693099e-11,0.46655237,2.82347857e-11,0.34065791,3.64661838e-12,0.04399712,3.20766881e-14,0.00038701,2.46548778e-10,0.070687,1.55801442,0.50986904,0.29453359,0.2580154,2.84916039,2.769127124454752e-07,1.828924558470164e-05,0.965491122262602,0.2645470082490533,0.0652110759922866
narco4,687,1,1.33841138e-07,1.241036e-05,1.54017035e-10,-0.0247713,0.52994955,1.24110817e-05,0.02259115,2.81466475e-11,0.48705406,2.61902446e-11,0.45320015,1.62169255e-11,0.28062025,2.22083661e-12,0.03842971,2.28433607e-14,0.00039529,1.54017035e-10,0.07103433,1.37414453,0.51419928,0.29555657,0.24835332,2.81378624,2.1510686450266586e-07,1.558990886272564e-05,0.9648236771040878,0.3573607975501184,0.0648193009503607
narco4,688,1,-2.90377367e-07,1.75584024e-05,3.08297496e-10,0.18980967,1.16957219,1.75608034e-05,0.02330729,4.76942951e-11,0.47178353,4.65845098e-11,0.46080573,3.09996356e-11,0.30664291,3.10447137e-12,0.03070888,2.67435648e-14,0.00026454,3.08297496e-10,0.06426129,1.61263902,0.50646519,0.26075771,0.22505053,2.7424655,2.8981852242621244e-07,1.919289383082049e-05,0.9679004557527354,0.2319706468919152,0.0656579049466467
narco4,689,1,6.66911614e-08,1.41679606e-05,2.00731107e-10,0.1850679,0.61796915,1.41681176e-05,0.02265625,2.96390336e-11,0.42823655,3.53255328e-11,0.51039735,2.36800785e-11,0.3421392,2.43157859e-12,0.03513241,2.90066562e-14,0.0004191,2.00731107e-10,0.07035126,1.42528909,0.50800743,0.29200516,0.24953432,2.82116757,2.458310575394519e-07,1.7583666066278657e-05,0.9681971109578644,0.3549930324354648,0.0658442251106986
narco4,690,1,-1.55725596e-08,1.43698674e-05,2.06493089e-10,0.0779921,0.13321725,1.43698758e-05,0.02089844,3.33100111e-11,0.45348062,3.66158214e-11,0.49848574,2.27340381e-11,0.30949992,3.44135561e-12,0.04685042,3.0242933e-14,0.00041173,2.06493089e-10,0.07235218,1.46463186,0.51094073,0.30405895,0.26659712,2.83824422,2.513884075907984e-07,1.853504188475426e-05,0.965374268142346,0.3555347013523452,0.0655399730998357
narco4,691,1,-8.07614054e-08,1.54048069e-05,2.37308075e-10,-0.12207046,0.80934637,1.54050186e-05,0.02382812,3.67721161e-11,0.41874345,4.20831568e-11,0.47922306,3.13144174e-11,0.35659376,2.91635265e-12,0.03321004,2.67535945e-14,0.00030466,2.37308075e-10,0.07332699,1.41376093,0.50744942,0.30070953,0.24446914,2.80805819,2.558522742178423e-07,1.7994906307954413e-05,0.968514978653216,0.5120841720542533,0.0648375806316179
narco4,692,1,2.25063075e-07,1.48527635e-05,2.20604584e-10,0.0499478,0.88256078,1.48544686e-05,0.02447917,3.55246487e-11,0.40983351,4.56728523e-11,0.52690923,2.97297994e-11,0.34298068,3.05070311e-12,0.03519473,3.04697516e-14,0.00035152,2.20604584e-10,0.0743445,1.38584692,0.50798928,0.31244076,0.26057968,2.8204059,2.5864864140824484e-07,1.942485302966628e-05,0.9683028396792782,0.4311218541547729,0.0661806900647222
narco4,693,1,-6.21477703e-08,1.76279578e-05,3.10744896e-10,0.05075916,1.30289836,1.76280673e-05,0.0218099,5.06501779e-11,0.4594283,5.12594038e-11,0.46495435,3.27905347e-11,0.29743034,3.90058823e-12,0.03538074,2.49823357e-14,0.00022661,3.10744896e-10,0.06681421,1.57299156,0.50406596,0.27175219,0.22785719,2.77394339,2.992192073103283e-07,2.0230187288369124e-05,0.9689673358827504,0.2966144525097162,0.0662456870107662
narco4,694,1,-4.39065116e-08,1.6438018e-05,2.70208437e-10,-0.16354295,0.99024596,1.64380767e-05,0.021875,4.22468415e-11,0.43348784,4.93302182e-11,0.50616919,3.16258312e-11,0.32450741,2.73321133e-12,0.02804503,2.40601761e-14,0.00024688,2.70208437e-10,0.06733201,1.49333384,0.50428284,0.27417522,0.22935826,2.7353795,2.728548328894667e-07,1.8724862743917403e-05,0.9694745890851756,0.4425751130821305,0.0657439292550517
narco4,695,1,-7.23379158e-08,1.38866504e-05,1.92839058e-10,0.04830971,0.150073,1.38868388e-05,0.02102865,3.02286647e-11,0.46918012,3.07942368e-11,0.47795839,1.81054232e-11,0.28101488,2.98298941e-12,0.04629908,2.51732305e-14,0.00039071,1.92839058e-10,0.06872105,1.49915421,0.51260296,0.2857427,0.25206235,2.83852427,2.4080713130019654e-07,1.6609680583650454e-05,0.9640064345978436,0.2151864833663927,0.0653132048259978
narco4,696,1,1.50431347e-07,1.51928841e-05,2.30823727e-10,0.04554835,0.86532244,1.51936288e-05,0.02304688,3.81109632e-11,0.44555279,4.24622741e-11,0.49642369,2.73438096e-11,0.3196747,3.25702077e-12,0.03807762,2.64009134e-14,0.00030865,2.30823727e-10,0.07152816,1.4576201,0.50678833,0.29835056,0.25321591,2.80394189,2.593016506243844e-07,1.8485751153143738e-05,0.9670204695140724,0.3041810630329136,0.0661863974563215
narco4,697,1,-2.89783615e-08,1.77354813e-05,3.14547296e-10,0.14904155,0.49401289,1.7735505e-05,0.02018229,4.77997123e-11,0.45782608,4.71515737e-11,0.4516182,3.23886873e-11,0.31021914,3.52532118e-12,0.03376556,2.62127322e-14,0.00025107,3.14547296e-10,0.06644944,1.58987319,0.5043951,0.27134492,0.23100251,2.78703716,3.017050091477798e-07,1.9942777924282086e-05,0.9690845970283188,0.2046693107128679,0.0667047282169704
narco4,698,1,-1.16810988e-07,1.71917285e-05,2.95555529e-10,-0.0638375,0.6109007,1.71921254e-05,0.02330729,4.0258412e-11,0.41420033,4.81415507e-11,0.49530632,3.1868784e-11,0.32788329,3.35671941e-12,0.03453575,2.60639736e-14,0.00026816,2.95555529e-10,0.0665786,1.55305203,0.50404247,0.27275514,0.23595149,2.80897508,2.888954447347419e-07,2.0087392670873352e-05,0.9703698146666436,0.4725283094872707,0.0666300668521803
narco4,699,1,8.70152099e-08,1.6546207e-05,2.73776965e-10,-0.08527011,0.44054667,1.65464358e-05,0.02167969,4.30453311e-11,0.43656516,4.6168364e-11,0.46823892,3.24251793e-11,0.32885573,3.13600145e-12,0.03180528,2.77588567e-14,0.00028153,2.73776965e-10,0.06962859,1.50455029,0.50652232,0.28786099,0.24088011,2.80441383,2.805623251363999e-07,1.957501470685309e-05,0.9686105475636424,0.34288541882439,0.0665749195185887
narco4,700,1,-3.08685117e-08,1.64840885e-05,2.71725174e-10,0.22298041,0.68887189,1.64841174e-05,0.02044271,5.01655685e-11,0.50575569,5.0714474e-11,0.5112896,2.67632626e-11,0.26981997,2.79996727e-12,0.02822851,2.9734884e-14,0.00029978,2.71725174e-10,0.06556571,1.55141566,0.5056404,0.26661654,0.2278919,2.67765583,2.803277122305017e-07,1.9437639678256264e-05,0.9684602700728628,0.2889965696080157,0.0671339031828552
narco4,701,1,-1.12020577e-07,1.7949376e-05,3.22180099e-10,0.13127818,0.37505196,1.79497256e-05,0.02115885,4.50403666e-11,0.44181646,5.12038037e-11,0.50227573,3.07549573e-11,0.30168596,2.96501445e-12,0.02908485,2.76511358e-14,0.00027124,3.22180099e-10,0.06344141,1.60097152,0.5033941,0.25705645,0.22766873,2.76207291,3.021985811580162e-07,2.0720131472751327e-05,0.9711235348266384,0.4414627023613402,0.0671774462806363
narco4,702,1,1.4193347e-07,1.97885179e-05,3.91585442e-10,-0.27085518,1.76250796,1.97890269e-05,0.01816406,6.0344857e-11,0.57796814,4.43034034e-11,0.42432706,2.10285421e-11,0.20140618,2.07024968e-12,0.01982834,3.41848908e-14,0.00032741,3.91585442e-10,0.04972452,1.91918477,0.50586644,0.18540685,0.17045782,2.52670553,2.982330275225123e-07,1.858271371123227e-05,0.9699408371375458,0.5890175971126421,0.0674011245123049
narco4,703,1,3.53118173e-07,1.98359842e-05,3.93466269e-10,0.03917033,1.04045173,1.9839127e-05,0.01966146,5.84843547e-11,0.47266613,6.27933579e-11,0.50749117,3.65524111e-11,0.29541382,3.07041385e-12,0.02481485,2.75772742e-14,0.00022288,3.93466269e-10,0.0605521,1.67339981,0.50598946,0.238804,0.19412334,2.67104631,3.129606807778953e-07,2.2061264462346324e-05,0.9701827560933728,0.5484503168483233,0.0679163030416025
narco4,704,1,-3.9120206e-07,2.24007448e-05,5.01793367e-10,0.16147041,1.60294135,2.24041605e-05,0.01894531,6.17281338e-11,0.55513729,4.62068419e-11,0.41555024,2.5247202e-11,0.22705471,2.95912868e-12,0.02661222,2.56186633e-14,0.0002304,5.01793367e-10,0.04783456,2.11870573,0.50527043,0.17502204,0.15894361,2.57359332,3.289402482805614e-07,1.927918263927537e-05,0.9694985414230188,0.1474252309026071,0.066788324994915
narco4,705,1,-2.30888301e-08,1.78053035e-05,3.17028834e-10,0.27151563,1.87473688,1.78053185e-05,0.02154948,5.32256744e-11,0.51260046,4.50764585e-11,0.43411781,2.79343664e-11,0.26902748,3.3036442e-12,0.0318164,2.88182396e-14,0.00027754,3.17028834e-10,0.06311538,1.65456266,0.50634297,0.25310177,0.21394987,2.70595748,2.812266802343336e-07,1.9199820336673472e-05,0.9685197938757716,0.6379723642166911,0.0652013562077664
narco4,706,1,-7.29449782e-08,1.56162941e-05,2.43868642e-10,0.130534,0.14115882,1.56164645e-05,0.02044271,3.96513923e-11,0.47507005,4.14381002e-11,0.4964769,2.36513314e-11,0.28337061,2.91574736e-12,0.03493406,3.52751086e-14,0.00042264,2.43868642e-10,0.06634131,1.54748735,0.50924045,0.27334588,0.24459065,2.77555206,2.6983029019680294e-07,1.9240514738316985e-05,0.966956815409666,0.5161700042198986,0.067169209511197
narco4,707,1,-8.08949159e-08,1.69574965e-05,2.87556688e-10,0.12543342,0.18601875,1.69576895e-05,0.02011719,4.03350877e-11,0.4215781,4.8867565e-11,0.51075866,3.30051305e-11,0.34496616,2.97140209e-12,0.03105678,2.92194649e-14,0.0003054,2.87556688e-10,0.06708189,1.52195073,0.50485344,0.27542848,0.23515301,2.78239102,2.837661097226058e-07,2.055161640075185e-05,0.9695227675731568,0.4456857670004482,0.066486974764271
narco4,708,1,1.94013468e-07,2.07848998e-05,4.32012059e-10,0.05461905,0.5404094,2.07858053e-05,0.01809896,6.3819364e-11,0.5435218,5.12067318e-11,0.43610549,2.77410333e-11,0.23625833,3.02236111e-12,0.02574014,2.7381147e-14,0.00023319,4.32012059e-10,0.05437113,1.8851607,0.50513633,0.20858682,0.18510692,2.63484308,3.248538035690756e-07,2.0344928858545225e-05,0.969490645479562,0.3812750606020394,0.0662512517519216
narco4,709,1,-7.2451607e-08,2.08612616e-05,4.35192234e-10,-0.07776053,0.93693675,2.08613874e-05,0.01458333,6.8184694e-11,0.62119667,4.25199163e-11,0.38737771,1.69038037e-11,0.15400211,2.21214989e-12,0.02015379,2.8991456e-14,0.00026413,4.35192234e-10,0.04566144,2.08658089,0.50444773,0.16510545,0.15126838,2.43520259,3.076820286747322e-07,1.7943730626784582e-05,0.969105635161412,0.5831195301099924,0.0680178113115364
narco4,710,1,-1.4846089e-07,1.68761251e-05,2.84803599e-10,-0.06184664,0.82483175,1.68767781e-05,0.02402344,4.74004765e-11,0.42634126,6.18764679e-11,0.55654485,3.48773536e-11,0.31370264,3.35672332e-12,0.03019188,2.49001129e-14,0.00022396,2.84803599e-10,0.07138269,1.45168271,0.50149177,0.29798414,0.25294126,2.75229348,2.90332269231686e-07,2.221155228373253e-05,0.9701864797960552,0.3747793979854893,0.0674549593244281
narco4,711,1,1.20107033e-07,2.1092552e-05,4.44895752e-10,-0.00172424,0.64934448,2.1092894e-05,0.01757812,5.91199902e-11,0.5360742,4.84015467e-11,0.43888404,2.60034773e-11,0.23578815,2.68383077e-12,0.0243358,2.87171423e-14,0.00026039,4.44895752e-10,0.05090528,1.94447623,0.50648072,0.19143179,0.17581536,2.62408994,3.183806274076237e-07,1.968610029229216e-05,0.9702618509097825,0.203260431952301,0.0688983865488334
narco4,712,1,-7.29291582e-08,2.043212e-05,4.17471529e-10,0.00800572,0.79938863,2.04322502e-05,0.01705729,6.03086522e-11,0.57430656,4.74043545e-11,0.45142166,1.95245865e-11,0.18592851,2.62991611e-12,0.02504414,2.43099118e-14,0.0002315,4.17471529e-10,0.04890772,1.99134736,0.50757507,0.18143854,0.16468216,2.56852757,3.129507179285293e-07,2.033130025006712e-05,0.9692521478227528,0.4560905738053345,0.0677027036247849
narco4,713,1,1.38548677e-07,2.24328377e-05,5.03232208e-10,-0.21560229,0.1668471,2.24332656e-05,0.01438802,5.76062006e-11,0.57816546,4.4313929e-11,0.44475738,1.80521473e-11,0.18118064,2.26850869e-12,0.02276792,2.54030614e-14,0.00025496,5.03232208e-10,0.04251899,2.22645917,0.5066966,0.15091852,0.14159027,2.50455813,3.343302348990462e-07,1.9124070089072528e-05,0.969886267215048,0.4224828262622842,0.0684163909857156
narco4,714,1,3.31402887e-08,1.85108165e-05,3.42650328e-10,0.17386697,0.18946143,1.85108462e-05,0.01907552,5.47979169e-11,0.4831881,5.57616423e-11,0.49168588,2.86437824e-11,0.25257045,3.51390498e-12,0.03098434,2.58052129e-14,0.00022754,3.42650328e-10,0.06242791,1.64229148,0.50044185,0.2518851,0.22826875,2.72868965,3.050392171134409e-07,2.2440420837005545e-05,0.9710907699352452,0.4875110122636867,0.0684517540536722
narco4,715,1,-8.19536428e-09,2.00449355e-05,4.0179944e-10,0.22709256,0.30082113,2.00449372e-05,0.01640625,5.64204592e-11,0.56259543,4.49706967e-11,0.44842436,2.12086012e-11,0.21148112,2.22741205e-12,0.02221059,2.58108852e-14,0.00025737,4.0179944e-10,0.04977721,1.93409189,0.50522611,0.18526625,0.16937233,2.59278081,3.111708159255519e-07,1.945931125674617e-05,0.9702173191003592,0.3782704346534807,0.0685233985104052
narco4,716,1,-8.78093841e-08,2.10674933e-05,4.43839275e-10,0.12149835,0.10523016,2.10676763e-05,0.01523437,6.41763044e-11,0.57973102,4.64381517e-11,0.41949497,2.08088123e-11,0.18797458,2.844618e-12,0.02569661,2.28449211e-14,0.00020637,4.43839275e-10,0.04874953,2.02604267,0.50309277,0.18064921,0.16299642,2.55629615,3.310482927356155e-07,1.929274135134315e-05,0.9699880716368842,0.3955564764218506,0.0677751538847962
narco4,717,1,9.25836605e-10,2.20251215e-05,4.85105977e-10,-0.06424656,-0.09462534,2.20251215e-05,0.01269531,7.38775044e-11,0.64190051,4.59058428e-11,0.39886274,1.48701853e-11,0.12920279,2.17628724e-12,0.01890914,3.40280065e-14,0.00029566,4.85105977e-10,0.04245807,2.30089191,0.50974816,0.15067723,0.14265708,2.37761334,3.3381064989023345e-07,1.852639747900885e-05,0.967898137488688,0.1923709867399909,0.06875153696122
narco4,718,1,1.34128955e-07,2.71819185e-05,7.38856695e-10,0.00812352,1.08972032,2.71822494e-05,0.01393229,9.18603915e-11,0.67068209,4.88947656e-11,0.35698567,1.87524051e-11,0.13691322,1.85998656e-12,0.01357995,3.09583162e-14,0.00022603,7.38856695e-10,0.03524636,2.57591745,0.49846469,0.1185044,0.11738986,2.25474121,3.670305196921401e-07,1.841148154669697e-05,0.9726881411850008,0.8027720757047749,0.0685379843923653
narco4,719,1,-8.63009746e-08,1.9943569e-05,3.97745944e-10,0.09547984,0.36782828,1.99437557e-05,0.01647135,5.94879803e-11,0.55597637,4.9386367e-11,0.4615664,2.11495536e-11,0.19766433,2.81778422e-12,0.02633509,2.77732113e-14,0.00025957,3.97745944e-10,0.05166967,1.89994269,0.50267936,0.19491907,0.17705121,2.58497727,3.097764664571126e-07,2.048405497722779e-05,0.9698800517635306,0.5452988916516792,0.0680291473278765
narco4,720,1,3.74690992e-08,2.01413766e-05,4.05675049e-10,-0.03016577,-0.02894915,2.01414114e-05,0.01601562,6.48707923e-11,0.59049383,4.8051211e-11,0.43739166,1.63482685e-11,0.14881199,2.04524577e-12,0.01861708,2.74471943e-14,0.00024984,4.05675049e-10,0.04700409,1.9760818,0.50239156,0.17232036,0.16296428,2.49219085,3.103320678460088e-07,2.0030512334052427e-05,0.9708923844554556,0.3508031571948219,0.0686010210969154
narco4,721,1,-1.14918165e-07,1.8873542e-05,3.56210588e-10,0.08961172,0.0805675,1.88738919e-05,0.0155599,6.20719964e-11,0.58559897,5.06578787e-11,0.47791602,1.81202343e-11,0.17094972,2.81060328e-12,0.02651576,2.62712635e-14,0.00024785,3.56210588e-10,0.05371347,1.8342102,0.50358119,0.20584833,0.18727629,2.571605,3.082515041580016e-07,2.071951727776148e-05,0.9700355717704872,0.5901576501394382,0.0688598416661587
narco4,722,1,2.85363483e-07,2.43600134e-05,5.93410253e-10,-0.10780811,-0.34516223,2.43616848e-05,0.01210938,6.94531753e-11,0.63088016,4.60520721e-11,0.41831548,1.52861208e-11,0.13885197,2.38314877e-12,0.02164741,3.60582964e-14,0.00032754,5.93410253e-10,0.03860115,2.50155894,0.49746812,0.13260315,0.12531742,2.4186375,3.622489551601779e-07,2.0035734203790213e-05,0.9718830441527564,0.3802701303362824,0.0689470199090378
narco4,723,1,1.79219224e-08,2.04369335e-05,4.17668249e-10,0.33822911,0.80759806,2.04369413e-05,0.01503906,7.93903637e-11,0.67990185,4.33537563e-11,0.37128308,1.43923178e-11,0.12325631,1.81359052e-12,0.01553165,2.18429278e-14,0.00018706,4.17668249e-10,0.04384961,2.05415999,0.50438657,0.15773375,0.14585483,2.28637871,3.07664118707404e-07,1.8225492334595942e-05,0.9711548243257144,0.2880697093783581,0.0703462425772311
narco4,724,1,-3.74004876e-07,2.43616082e-05,5.93487956e-10,0.04507185,-0.000472965574,2.4364479e-05,0.01393229,7.04233849e-11,0.65836417,3.76115068e-11,0.35161713,1.47633219e-11,0.13801725,1.93950792e-12,0.0181318,2.26199109e-14,0.00021147,5.93487956e-10,0.03758236,2.4610172,0.50195139,0.12902725,0.12363028,2.32664632,3.479530281662732e-07,1.7916432565742543e-05,0.9710328653334735,0.5620502520531496,0.0680246446570572
narco4,725,1,1.53907378e-07,2.72057105e-05,7.40150682e-10,-0.0641719,-0.10297252,2.72061458e-05,0.01113281,1.1396844e-10,0.72659042,5.63451715e-11,0.35922104,1.36737899e-11,0.0871754,1.99019822e-12,0.01268824,2.23160973e-14,0.00014227,7.40150682e-10,0.03469907,2.57859584,0.5011083,0.11671244,0.11319452,2.12759659,3.83534275898976e-07,1.9703181049374675e-05,0.9730474800273532,0.3172137565933343,0.0714406607216863
narco4,726,1,-2.06209862e-07,2.20419904e-05,4.85849342e-10,-0.21528007,0.03535845,2.2042955e-05,0.01236979,7.25716437e-11,0.66830579,4.59305405e-11,0.42297025,1.41001655e-11,0.12984717,1.60565197e-12,0.01478631,2.38328008e-14,0.00021947,4.85849342e-10,0.03965516,2.21196365,0.50109757,0.13837699,0.13193228,2.30846828,3.3458844242167454e-07,1.8868378695248235e-05,0.9722977823158978,0.4586173075048441,0.0692394360087786
narco4,727,1,4.1010879e-07,2.23138592e-05,4.97908313e-10,0.08299797,0.04755839,2.23176276e-05,0.01152344,8.05999116e-11,0.68331696,4.7339867e-11,0.40134205,1.34895136e-11,0.11436257,1.94565568e-12,0.01649505,2.23541546e-14,0.00018952,4.97908313e-10,0.0396221,2.23705803,0.50092568,0.13830372,0.13002135,2.274127,3.343289243412676e-07,1.8599002318787e-05,0.9722401047082776,0.3050414354165938,0.0698619176674577
narco4,728,1,-1.33312614e-07,2.68574213e-05,7.21321079e-10,-0.16532094,0.31735305,2.68577522e-05,0.01080729,1.12031181e-10,0.71675459,5.17804943e-11,0.33128194,1.41689703e-11,0.09065043,1.88932405e-12,0.01208754,1.96440746e-14,0.00012568,7.21321079e-10,0.03469166,2.54499513,0.49892269,0.11638896,0.11091183,2.12907819,3.841268404407309e-07,1.9092256974312648e-05,0.9733982923759767,0.3845077805909509,0.0701582419772106
narco4,729,1,-2.04500382e-07,3.462095e-05,1.19861018e-09,0.11149192,0.06738611,3.4621554e-05,0.01816406,1.21813894e-10,0.5327304,6.98336792e-11,0.3054046,3.90117092e-11,0.17061045,3.11050382e-11,0.1360321,2.69852889e-12,0.01180151,1.19861018e-09,0.06669975,3.33784668,0.53668448,0.23140102,0.16643008,3.02802193,5.479451605051989e-07,2.505254116131879e-05,0.924235054586252,0.357691811354838,0.0579189035385883
narco4,730,1,2.5246059e-07,2.16741749e-05,4.69769858e-10,-0.0727776,1.52195128,2.16756452e-05,0.0219401,6.65446592e-11,0.50337439,6.25585514e-11,0.47322164,3.08310098e-11,0.23321993,6.55703689e-12,0.04960044,3.63355629e-13,0.00274859,4.69769858e-10,0.06288171,2.54243995,0.52245331,0.24827502,0.20352207,2.7477524,3.503528842161311e-07,2.15943524780172e-05,0.949300846329642,0.150637020475111,0.0589867913107627
narco4,731,1,-3.9175865e-08,1.54042958e-05,2.37292328e-10,-0.06837347,1.10463024,1.54043456e-05,0.02089844,3.98418889e-11,0.52500754,3.50223599e-11,0.46149928,1.68993735e-11,0.2226877,2.69549732e-12,0.03551931,6.20206728e-14,0.00081726,2.37292328e-10,0.0607859,1.8274262,0.5254266,0.239417,0.20500246,2.71986437,2.5545054216773135e-07,1.6305393264837372e-05,0.9561887099897816,0.3250432562661622,0.0619154317610835
narco4,732,1,-1.2674865e-07,2.11240554e-05,4.46225716e-10,0.07867221,1.15671397,2.11244356e-05,0.02675781,6.76270341e-11,0.51861975,5.40054283e-11,0.41415807,2.84415856e-11,0.21811349,1.37360209e-11,0.10533911,8.34726578e-13,0.00640137,4.46225716e-10,0.07882475,2.51443952,0.54560926,0.32765278,0.26039563,3.00415818,3.623751998015362e-07,2.146382918041917e-05,0.9239194185705406,0.4456954617157086,0.0557742154784278
narco4,733,1,1.38123503e-07,1.66634121e-05,2.77669302e-10,0.06067551,1.94926856,1.66639845e-05,0.02604167,3.02537566e-11,0.36823944,3.60932731e-11,0.43931625,2.5522837e-11,0.31065614,1.14318521e-11,0.139145,4.83072597e-13,0.00587981,2.77669302e-10,0.08769628,2.07660762,0.54728189,0.34081519,0.24646513,3.23775194,2.948004367018016e-07,1.7702689465160292e-05,0.9278363883327166,0.4451423607401089,0.0552494771712397
